    0.000000      5.000000  
  -270.622250     -0.000086     -0.000047     -0.010662     -0.005278     -0.680912     -0.338933  
  -269.656271     -0.000086     -0.000039     -0.010746     -0.005317     -0.691391     -0.344123  
  -268.689383     -0.000087     -0.000041     -0.010830     -0.005364     -0.702004     -0.349372  
  -267.721783     -0.000087     -0.000048     -0.010915     -0.005398     -0.712727     -0.354679  
  -266.749438     -0.000087     -0.000035     -0.010999     -0.005445     -0.723523     -0.360023  
  -265.774601     -0.000087     -0.000048     -0.011083     -0.005486     -0.734366     -0.365387  
  -264.800483     -0.000086     -0.000042     -0.011168     -0.005525     -0.745259     -0.370781  
  -263.829613     -0.000087     -0.000041     -0.011252     -0.005571     -0.756208     -0.376196  
  -262.861540     -0.000087     -0.000047     -0.011337     -0.005607     -0.767247     -0.381658  
  -261.895747     -0.000087     -0.000037     -0.011421     -0.005650     -0.778380     -0.387167  
  -260.929128     -0.000087     -0.000045     -0.011505     -0.005694     -0.789654     -0.392743  
  -259.961505     -0.000088     -0.000045     -0.011590     -0.005732     -0.801010     -0.398366  
  -258.988718     -0.000087     -0.000040     -0.011675     -0.005780     -0.812400     -0.403997  
  -258.016045     -0.000088     -0.000049     -0.011760     -0.005815     -0.823796     -0.409632  
  -257.047501     -0.000088     -0.000036     -0.011844     -0.005856     -0.835217     -0.415281  
  -256.085353     -0.000088     -0.000043     -0.011927     -0.005899     -0.846708     -0.420959  
  -255.127809     -0.000087     -0.000045     -0.012011     -0.005935     -0.858316     -0.426701  
  -254.171098     -0.000087     -0.000038     -0.012094     -0.005982     -0.870048     -0.432500  
  -253.211297     -0.000087     -0.000049     -0.012178     -0.006020     -0.881955     -0.438383  
  -252.247944     -0.000087     -0.000039     -0.012263     -0.006059     -0.893983     -0.444330  
  -251.277029     -0.000088     -0.000041     -0.012348     -0.006105     -0.906084     -0.450305  
  -250.302950     -0.000087     -0.000047     -0.012434     -0.006140     -0.918255     -0.456322  
  -249.329714     -0.000088     -0.000036     -0.012518     -0.006187     -0.930451     -0.462349  
  -248.357359     -0.000087     -0.000048     -0.012601     -0.006227     -0.942665     -0.468383  
  -247.389465     -0.000086     -0.000041     -0.012685     -0.006266     -0.954902     -0.474430  
  -246.426565     -0.000087     -0.000040     -0.012769     -0.006311     -0.967231     -0.480515  
  -245.468244     -0.000088     -0.000047     -0.012853     -0.006344     -0.979691     -0.486669  
  -244.509006     -0.000088     -0.000034     -0.012938     -0.006390     -0.992267     -0.492880  
  -243.545982     -0.000088     -0.000048     -0.013023     -0.006431     -1.004961     -0.499145  
  -242.580226     -0.000088     -0.000043     -0.013108     -0.006469     -1.017757     -0.505465  
  -241.611879     -0.000088     -0.000039     -0.013193     -0.006517     -1.030616     -0.511811  
  -240.641931     -0.000087     -0.000049     -0.013278     -0.006552     -1.043506     -0.518173  
  -239.673457     -0.000088     -0.000037     -0.013362     -0.006595     -1.056437     -0.524556  
  -238.708777     -0.000087     -0.000045     -0.013446     -0.006636     -1.069398     -0.530946  
  -237.747036     -0.000087     -0.000043     -0.013529     -0.006671     -1.082431     -0.537376  
  -236.789114     -0.000087     -0.000036     -0.013614     -0.006716     -1.095622     -0.543879  
  -235.831731     -0.000088     -0.000048     -0.013699     -0.006754     -1.109021     -0.550484  
  -234.868857     -0.000088     -0.000039     -0.013785     -0.006795     -1.122584     -0.557173  
  -233.896868     -0.000089     -0.000042     -0.013872     -0.006841     -1.136219     -0.563890  
  -232.919088     -0.000089     -0.000047     -0.013958     -0.006876     -1.149864     -0.570616  
  -231.942279     -0.000089     -0.000036     -0.014045     -0.006923     -1.163525     -0.577345  
  -230.970709     -0.000089     -0.000048     -0.014130     -0.006960     -1.177215     -0.584085  
  -230.003857     -0.000088     -0.000039     -0.014215     -0.006998     -1.190923     -0.590837  
  -229.040773     -0.000088     -0.000040     -0.014300     -0.007044     -1.204754     -0.597643  
  -228.082163     -0.000089     -0.000047     -0.014385     -0.007079     -1.218730     -0.604523  
  -227.120698     -0.000088     -0.000036     -0.014470     -0.007123     -1.232851     -0.611473  
  -226.154847     -0.000088     -0.000046     -0.014556     -0.007164     -1.247087     -0.618478  
  -225.184751     -0.000089     -0.000042     -0.014642     -0.007205     -1.261404     -0.625528  
  -224.212462     -0.000088     -0.000042     -0.014728     -0.007253     -1.275747     -0.632583  
